zipcode address cityState neighborhood price type beds baths built space lot_space price_sqft Average_Listing_Price_for_zip Median_Sale_Price_for_zip Average_price_sqft_for_zip description
90004,4857 Clinton St,"Los Angeles, CA ",Wilshire Center / Koreatown,"$679,000",Single-Family Home,3 Beds,2 Baths,Built in 1914,"1,108 sqft",2400 sqft lot size,$613/sqft,"$1,469,818","$687,500",$435/sqft,"FHA financing available with only 3.5% down! Buy this house for only $24k down! Renovated 3 bedroom, 2 bathroom Bungalow Hollywood Adjacent! Fenced and gated, this is the perfect condo alternative. Relax outside on the cozy front porch or under the grape vines on the pergola in the back patio. The spacious living room with vaulted ceilings, wood burning fireplace, recessed lighting and built-in surround sound speakers opens to the kitchen with breakfast bar, farm house sink, custom backsplash, bay window and solar skylight tube. Built-in dining room nook with extra storage under the bench seating. Newer energy efficient central heating and AC, solar attic fan, tankless water heater and roof gutters with rain harvesting system including three storage barrels. Foundation has been upgraded with earthquake bracing and bolting lowering insurance costs. Updated windows and security system. Exterior landscaping includes a lemon tree, mango tree, loquat tree, cumquat tree and grape vines. Very dog friendly with completely fenced grounds. R3 zoning!"
90065,2266 Moss Ave,"Los Angeles, CA ",Glassell Park,"$1,249,000",Single-Family Home,3 Beds,3 Baths,,"2,238 sqft",5741 sqft lot size,$558/sqft,"$771,770","$756,000",$643/sqft,"Slated for completion in early 2018, this modern residence offers the opportunity to own a stunning newly built home with excellent functionality and breathtaking design elements. It truly is a home that will capture your imagination with the endless floor-plan possibilities and unique architectural lines. With 3 spacious bedrooms, 2.5 bathrooms, and a large open concept great room and kitchen, there is plenty of room for you to grow into this stunning Glassell Park home. The great room and kitchen are located on the top floor allowing for plenty of natural light to flood the space when desired. Immediately upon entry you will notice the quality of the textiles used. From the white shaker cabinets with custom quartz counter tops, to the beautiful ceramic tile flooring, this home will exude quality and craftsmanship. Seller is willing to accommodate custom interior finishes. Current pictures are renderings."
90036,542 N Vista St,"Los Angeles, CA ",Melrose,"$1,950,000",,4 Beds,4 Baths,Built in 2018,"4,700 sqft",7006 sqft lot size,$415/sqft,"$2,099,607","$1,339,000",$758/sqft,"This Condo is located at 542 N Vista St, Los Angeles, CA is currently for sale and has been listed on Trulia for 17 days. This property is listed for $1,950,000. 542 N Vista St4 beds, 4 baths and approximately 4,700 square feet. The price per square foot is $415. The property has a lot size of 7006 sqft sqft and was built in 2018. 542 N Vista St is in the Melrose neighborhood in Los Angeles, CA."
90042,350 N Avenue 57,"Los Angeles, CA ",Highland Park,"$1,100,000",Multi-Family,8 Beds,4 Baths,Built in 1922,"3,372 sqft",,$326/sqft,"$715,592","$675,000",$559/sqft,"So rarely does an opportunity come along that makes total sense. This character property consists of 3 income producing units. The front duplex was originally built in 1905. One side is a 4 bedroom, 2 bath on two levels and the other side is a 2 bedroom, 1 bath on a single level. The bungalow at the back of the property came in 1922 and consists of 2 bedrooms, 1 bath. Original detail is abundant throughout all the units. Features include; open beam ceilings, wood floors, pocket doors, wood windows & doors, claw foot tubs, decorative fireplaces, subway tile, O'Keefe & Merritt stoves and so much more. The structures are situated on just over 15,000 SF of flat land. Potential exists to add 4 more units for a total of 7 income producing units. The location is superb, just blocks from everything on Figueroa, the Gold Line station, the HP Farmers Market and an abundance of great food, coffee & cocktails. Also nearby is bustling York Blvd & the Arroyo Dog Park. Do not disturb occupants!"
90045,6546 W 84th Pl,"Los Angeles, CA ",Westchester,"$1,395,000",Single-Family Home,3 Beds,3 Baths,Built in 1944,"1,335 sqft",6094 sqft lot size,"$1,045/sqft","$1,350,532","$1,100,000",$718/sqft,"Gorgeous completely remodeled one-story traditional 3 bedroom + 2 bath + guest house with 3/4 bath in prime Kentwood neighborhood! This home is as turnkey as it gets! With completely brand new hardwood floors throughout, brand new kitchen with all new stainless steel appliances featuring Caesarstone countertops and Shaker cabinetry as well as an inviting living and dining area. Guest house with views of the heated pool and a beautiful landscaped backyard, a must see! Brand new driveway along with a separate detached 2-car garage. Updated with all new systems (electric, plumbing, etc.) All located in one of the best Elementary School districts."
90064,2447 Granville Ave,"Los Angeles, CA ",West Los Angeles,"$1,249,000",Single-Family Home,3 Beds,2 Baths,Built in 1944,"1,328 sqft",7492 sqft lot size,$941/sqft,"$1,784,240","$1,345,500",$842/sqft,"2447 Granville Ave, Los Angeles, CA 90064 3 beds 2 baths 1,328 sqft This is a 1-story house, located at 2447 Granville Ave in West Los Angeles, right at the center and close to everything. The house has 3 bedrooms, 2 bathrooms. It's 1,328 square feet house. This is the largest lot for sale in West LA at 7,500 square feet! It's like winning the lotto as far as the lot size. It has a huge back yard with redwood trees and a few fruit trees. There is a 700 square feet garage with a recently approved permit to convert to a full 2 bedrooms 2nd unit with its own address. At 45% building allowed there is still over 1,300 square feet that can be added in addition to the 700 square feet that has been approved for the garage conversion. The house was recently renovated as well as in 2004 and 2006 with many upgrades as follows: New ceilings, new central air, new plumbing, new electric, new kitchen, paint in and out, new dual pane windows, floors etc. The house is walking distance from the new metro train station on Bundy, very close to Santa Monica college. The house is located on a cul-de-sac, close to the beach, close to major freeways, shopping venues, endless restaurants, stores and much much more! There are many schools around this area including elementary, middle and high schools. The house can be used in a few different ways: for primary living throughout, for primary living with renting the back unit after it's built, for renting throughout, for Airbnb in various formats etc. There is high demand for living space in this area with little room to build, bringing rental prices to levels not seen before in this area, and with very small number of homes for sale, this is an AMAZING opportunity for any type of buyer!!!"
90023,3561 E 6th St,"Los Angeles, CA ",Boyle Heights,"$619,900",Single-Family Home,7 Beds,3 Baths,Built in 1906,"2,726 sqft",5645 sqft lot size,$227/sqft,"$364,541","$375,000",$371/sqft,"Look No Further! like no other, over 2600 square foot 2 Level, 7 bedroom 3 bath Craftsman home in one of the Hottest and Most Cultured Neighborhoods of East LA/Boyle Heights Area! Everything in this home has been retouched to restore this home to it's former glory. New wood laminate, tile, and Carpet flooring throughout. Main level master suite, Fantastic Lighting thru out, Chef Style Kitchen with new cabinetry, fixtures and counter tops. Laundry room on 1st floor for convenience. This home is perfect for an extended family with private entrance from back side balcony to upstairs quarters. Centrally located with easy access to the 60, 710, 5, 10, and 101 freeways and just minutes from Downtown LA and the Arts District. Close proximity to schools, restaurants, shopping and public transportation Including the Indiana Gold Line Station. Parking will Not be a problem with direct access to long private driveway into newly constructed 2 car detached garage with additional adjacent storage area. Don't miss out on this opportunity!"
90068,6561 Lakeridge Rd,"Los Angeles, CA ",Hollywood Hills,"$1,575,000",Single-Family Home,3 Beds,3 Baths,Built in 1959,"2,037 sqft",9707 sqft lot size,$773/sqft,"$2,229,013","$1,281,000",$715/sqft,"ZERO FREEWAY NOISE! Located in the exclusive enclave of Lakeridge Estates, this single-story California ranch home is perfect for entertaining. Offering beautiful hardwood floors throughout, this inviting floor plan boasts a generous dining room with floor to ceiling windows, separate den with fireplace, gourmet kitchen with granite counters, stainless steel appliances, and a chef's island all which open to a central great room with beamed ceilings. The master bedroom which opens to the backyard features a fabulous dressing room, and is complete with a luxuriously remodeled master bath. The two secondary bedrooms are spacious and offer ample storage. The peaceful and private yard is highlighted by an outdoor kitchen, fire pit and in ground spa. Two car garage and Security System."
90032,5123 Cavanagh Rd,"Los Angeles, CA ",Lincoln Heights,"$618,800",Multi-Family,,,Built in 1946,"2,656 sqft",5061 sqft lot size,$233/sqft,"$607,689","$570,000",$506/sqft,"This Multi Family Triplex home is located in well sought after location, the up-and-coming Northeast neighborhood of El Sereno, University Hills within close proximity to California State University. Conveniently located near Alhambra City, South Pasadena, Downtown LA and Dodger Stadium. Centrally located within close proximity to Freeways; the 10 & 710. Excellent opportunity to purchase investment property or 1031 exchange! Unit 1 is 3 bedrooms plus 1 bathroom, unit 2 is 2 bedrooms plus 1 bathroom (possible 3rd bedroom) and unit 3 is a studio with a kitchenette and has its own yard. Laundry machine is in the upstairs unit."
90015,645 W 9th St #226,"Los Angeles, CA ",Downtown,"$620,000",,,,Built in 2006,"1,023 sqft",,$606/sqft,"$1,113,256","$653,000",$707/sqft,"Live/Work Loft in South Park at the trendy Market Lofts. One of the largest one bedrooms in the complex. Walk-in closet, hardwood floors, balcony, w/d inside and stainless steel appliances. Very spacious and bright. Walk to LA Live Whole Foods, Bottega Louie and much more. Secure building with doorman, pool, gym and screening room. One parking space included."
90042,921 N Avenue 54,"Los Angeles, CA ",Eagle Rock,"$1,100,000",Multi-Family,,,Built in 1924,"3,000 sqft",5850 sqft lot size,$367/sqft,"$715,592","$675,000",$559/sqft,"Rare Opportunity! Seller says, time to let go; his loss, your gain: 6 Bedrm, 3 Bath LARGE house (this is a rare find) in a Desirable Area of Highland Park. This oversize house offers lots of potential for possible restoration or redevelopment. It is being used a 2 unit rental; 1st unit on bottom floor and 2nd unit on top floor, with each about 1500 sqft. Because this property is zoned for 3 units, this can be an Investors Delight!! Original 3rd unit was located separately at the rear of property (where the single car garage is located). Spacious rear back lot for car parking or possible redevelopment of another unit. Located next to Benjamin Franklin High School and around the corner from elementary school. Located within walking distance of the area known as The York, which has been gentrified with Modern Eatery's, Shops, Stores, and Bar & Grill (live bands) restaurants. This home is centrally located within minutes to Occidental College, The Rose Bowl, Dodger Stadium, and popular areas of South Pasadena, Downtown Los Angeles, Glendale-Eagle Rock, & Old Town Pasadena."
90006,1124 Fedora St,"Los Angeles, CA ",Mid City,"$975,000",Multi-Family,10 Beds,6 Baths,Built in 1907,"4,416 sqft",5906 sqft lot size,$221/sqft,"$730,520","$590,000",$457/sqft,"This California Craftsman with original character, detailed finishes, and solid structure intact, is an ideal property for investors and/or large, extended families! The front 3-story, main house consists of 8 bedrooms, 4 bathrooms, and a 2nd kitchen. The rear complementary mini-Craftsman house, consists of 2 bedrooms, 2 baths, also with its original character, detailed features, and solid structure intact. This prime location with high rental demand, is among Los Angeles' most desirable, walkable neighborhoods, near the Greater Wilshire and Olympic Park areas, Koreatown, LA Live, and minutes from USC, Exposition Park, George Lucas Museum (Breaking Ground 2018), California Science Center, Downtown, and Metroline Transit. Aggressively priced - and - awaiting your TLC -make this property your dream home - or - a jewel investment property, ripe with opportunity for a charmingly lucrative real estate asset, multifaceted vacation rental - or - high-end room rental."
90049,11670 W Sunset Blvd #210,"Los Angeles, CA ",Brentwood,"$579,000",,,,Built in 1956,778 sqft,,$744/sqft,"$4,423,838","$1,626,000",$873/sqft,"In the heart of Brentwood Village, sun-filled with a huge window in living room facing the common pool area, this residence features laminate wood flooring, tastefully upgraded finishes, neutral colors, recessed lighting, large sliding mirror closet in master bedroom, granite counters in kitchen with dishwasher. Low HOA dues, gorgeous gated pool and spa area. One carport parking space off Chayote St. Close to shops and restaurants."
90019,1156 S Hudson Ave,"Los Angeles, CA ",Mid City,"$1,199,000",Single-Family Home,,,Built in 1923,"2,320 sqft",6965 sqft lot size,$517/sqft,"$1,281,647","$1,050,000",$631/sqft,"Beautiful property in a very quiet neighborhood with amazing location that is close to everything that is quintessential to the ""L.A. Lifestyle"" ... side by side Spanish Style duplex featuring 2bd 1 ba each ... good size living room w dining area and inside laundry ... see agent remarks"
90028,6601 De Longpre Ave,"Los Angeles, CA ",Hollywood,"$1,190,000",Multi-Family,4 Beds,4 Baths,Built in 1917,"1,347 sqft",3645 sqft lot size,$883/sqft,"$1,637,280","$742,500",$616/sqft,"***Owner willing to pay relocation cost for one unit upon accepted offer.***Great Investment! Duplex situated in the heart of Hollywood (walking distance to Hollywood and Highland) great for owner occupant or Investor. Corner lot zoned LARD 1.5 with separate building on premises currently used for common laundry space (coin machines could be added for additional monthly income). Property recently remolded and upgraded with new windows, updated plumbing, wood flooring, granite counter-tops and paint throughout. Fully secured with beautiful wood fence enclosure. Yard is equipped with drought tolerant landscape and and an outdoor entertaining area. Walking distance to fine restaurants, cafe's, coffee shops and grocery stores."
90066,12219 Culver Blvd,"Los Angeles, CA ",Marina Del Ray,"$1,390,000",Single-Family Home,4 Beds,3 Baths,Built in 1978,"2,318 sqft",2613 sqft lot size,$600/sqft,"$1,645,465","$1,296,500",$976/sqft,"Fully Renovated Non-Rent Control turnkey Silicon Beach Duplex for sale! Delivered vacant, this duplex is perfect for any investors looking for short or long term rental income. Perfect for Owner User looking to live in one unit while generating extra monthly income in the other. Property features include: LED Lights, Mini-split A/C and Heat in every room, new Appliances, new Washers/Dryers, new Flooring, No landscaping, new Windows and Doors, Redwood fencing, Tankless water heater, New Roof, Copper plumbing throughout, separate electric meters, additional storage for each unit, 4 Car-parking, bike path is out the front door, highly Efficient Reliable building in Silicon Beach. Minutes from Google, Playa Vista, Venice, Culver City and Santa Monica in major developing area of Del Rey."
90036,611 N Poinsettia Pl,"Los Angeles, CA ",Melrose,"$1,898,000",Single-Family Home,5 Beds,3 Baths,Built in 1925,"2,466 sqft",6534 sqft lot size,$770/sqft,"$2,099,607","$1,339,000",$758/sqft,"Classic Spanish Colonial Revival Duplex in the heart of Fairfax! This home consists of a completely remodeled 3 bedroom 2 bath home in unit 613 and a 2 bedroom 1 bath in unit 611. Architectural vintage details include a charming arched entry and patio, high coved ceilings, and a picture window in the living room. New wide plank style laminate flooring and recessed lighting were recently installed uniformly throughout the unit. A generously sized dining room leads to an impeccably remodeled kitchen with Shaker style cabinets, stunning quartz counters and new stainless steel appliances. The large master suite has a walk-in closet and a sparkling new bathroom, also with quartz counter tops and contemporary styling. There is a charming grassy backyard, and a two car garage at the rear of the property with an attached bonus room and additional half bath for convenience. This property receives a Walk Score of 93 for its ideal location close to Melrose, The Grove, Farmers Market, museums and public transit. A rare find in the city! Please do not disturb occupant. By appointment only. Sold As-Is."
90047,2110 W 85th St,"Los Angeles, CA ",,"$530,000",Single-Family Home,3 Beds,2 Baths,Built in 1930,"1,501 sqft",5021 sqft lot size,$353/sqft,"$462,097","$475,000",$342/sqft,"This stunning Spanish style home features 3 bedrooms and 2 bathrooms in 1500 square feet. The front door opens to an absolutely gorgeous living area with original hardwood floors, a wood-burning fireplace and an abundance of natural light. Arched walls transition to a large breakfast/dining area with wood-framed, double-paned, soundproofed windows. Kitchen area includes granite countertops, recessed lighting, updated appliances and flooring as well as ample cabinet space and double windows that overlook the backyard. A pantry area allows for extra storage and includes laundry hookups. Dream-home quality, huge walk-in closet in the master bedroom, with plenty of closet spaces in other bedrooms. Attention to detail found throughout, with crystal doorknobs for a customized and authentic feel. Bathrooms include spa-like tile in shower and plantation shutters. As you step outside to your own private backyard retreat complete with a fireplace, you will find a perfect place for relaxing and entertaining on warm summer evenings and cool winter nights. Recently updated roof, electrical and HVAC unit. Large driveway with plenty of parking. Close by to shopping and entertainment, including soon-to-be football arena. Every detail of this immaculate home has been cared for and maintained with the utmost attention."
90019,1327 S Van Ness Ave,"Los Angeles, CA ",Mid City,"$1,075,000",Single-Family Home,4 Beds,2 Baths,Built in 1912,"2,490 sqft",8894 sqft lot size,$432/sqft,"$1,281,647","$1,050,000",$631/sqft,"The house has 4 bedrooms 1 and 1/4 bath in 2,490 sf of living space. Main bathroom has original claw-foot tub. Tons of built-in cabinetry throughout the house. Hardwood floors and two enclosed second level decks. There is a detached two car garage. It has a formal dining room with pocket doors, a built-in hutch with drawers and cabinets from floor to ceiling, a pantry, mud room with washer/dryer and utility sink, breakfast nook with window seat with storage space, a den, an office, living room, in hallway there is a built-in seating bench with storage space. Master bedroom has a closet with built-in drawers and a separate closet. All original sturdy wood throughout the house that gives the home its character beauty. This property is slated to be designated as Historical Property."
90047,1543 W 113th St,"Los Angeles, CA ",Westmont,"$480,000",Single-Family Home,3 Beds,2 Baths,Built in 1947,"1,442 sqft",5248 sqft lot size,$333/sqft,"$462,097","$475,000",$342/sqft,"Beautiful Home in the Athens Area of Los Angeles, which Features 3 Bedrooms, 1 3/4 Bathrooms, a Den off 1 of the Bedrooms that can be utilized as a Master Bedroom Suite, Beautiful Kitchen with Breakfast Area, Built in Appliances and Dishwasher, Spacious Living room with Dining Area, Long Driveway, 2-Car Garage with electric Garage Door, Outdoor Open Patio with Barbecue Grill and much much more, This is a Must See, Show & Sell, Let's go to Escrow..."
90077,1812 N Beverly Glen Blvd,"Los Angeles, CA ",Beverly Glen,"$1,295,000",Single-Family Home,3 Beds,3 Baths,Built in 1947,"2,108 sqft",7553 sqft lot size,$614/sqft,"$8,102,504","$1,509,000",$665/sqft,"Extensively renovated family home awaits you in the Beverly Glen neighborhood of Bel Air, one and a miles north of Sunset Blvd. Home features 3 bedrooms, 3 bathrooms and an Office/Den with room for a closet. Downstairs features an oversized living room with fireplace, custom built-ins and rich hardwood floors. A very large dining area looks out to the generous patio. The custom kitchen boasts Frigidaire Professional line appliances, wine fridge and a 6-burner professional range. Make your way upstairs to 3 bedrooms and a den/office. The master suite features a large sitting area, outdoor patio and en-suite bathroom. Two additional bedrooms and the den/office share a large full bathroom with 2 sinks. There is a 2-car garage with direct access into the home. Warner Elementary School. Located down the block from Beverly Glen Playgroup, approximately 10 mins to UCLA and short drive to Milken Community School, Wise School, Westland, Mirman, Harvard-Westlake & Curtis Schools."
90019,1250 5th Ave,"Los Angeles, CA ",Mid City,"$1,899,000",Multi-Family,8 Beds,5 Baths,Built in 1916,"5,910 sqft",8102 sqft lot size,$321/sqft,"$1,281,647","$1,050,000",$631/sqft,"Gorgeous Well maintained Fourplex situated in a Prime Location minutes from Koreatown, Downtown LA, restaurants, shopping and entertainment. This subjected property is located in HPOZ. Great residential area to live. This property is totally Renovated 3 years ago with Gourmet Kitchens and Granite Counter-top with Island, New Plumping, New Electric. Washer & Dryer in each unit. Each Unit is 1,500sf huge spaces and plenty of space for storage. Excellent Income Property. Perfect for Owner Occupied or Investment. This property is sold ""As Is"" condition. PLEASE DO NOT DISTURB TENANTS.*** DRIVE BY ONLY.***"
90017,1234 Wilshire Blvd,"Los Angeles, CA ",Westlake,"$558,000",,,2 Baths,Built in 2006,"1,130 sqft",,$494/sqft,"$995,771","$572,500",$630/sqft,"Contemporary urban condominiums in 1 bed floor plan w/ 1.5 bath plus den. Thoughtfully designed w/ expansive windows & light filled open floor plan. Rich, dark hardwood floors, Stainless Steel appliances, frosted glass barn doors, Mecho shades. Refreshing pool & spa, gym w/ sauna & yoga studio. Impressive lobby w/ 24 hour attendant & vibrant retail on the ground floor. Two side by side gated parking spaces ideally located adjacent to Condominium entrance"
90046,7135 Hollywood Blvd #802,"Los Angeles, CA ",Hollywood,"$729,000",,2 Beds,2 Baths,Built in 1965,"1,222 sqft",435 sqft lot size,$597/sqft,"$2,134,090","$997,000",$775/sqft,"This one won't last! Now is the time to take this opportunity to live in one of the best units in the famed Hollywood Versailles Tower. This rare east, south corner unit with floor-to-ceiling windows reveal abundant natural light throughout, panoramic views of the Downtown LA skyline and the Hollywood Hills to Santa Monica. This freshly painted unit features easy care wood-like floors, central AC and heat. Treat yourself in luxury to a full service high rise in the heart of Hollywood. This premium life style includes valet, a 24-hour doorman and concierge, heated pool and deck area, gym, and a beautiful, recently renovated lobby. There's always something to do with just a short distance to Runyon Canyon, shopping, dining, movie theaters, Grauman's Chinese Theater, nightlife, and an easy access to freeways and mass transit."
90003,229 W Gage Ave,"Los Angeles, CA ",,"$379,000",Single-Family Home,3 Beds,2 Baths,Built in 1913,"1,296 sqft",4721 sqft lot size,$292/sqft,"$425,619","$349,000",$461/sqft,"Three bedroom Two bathroom house, Large back yard, easy access to Freeway, zoned R2, tenant occupied, long drive way, patio in backyard, must preview to appreciate..."
90019,1355 S Mansfield Ave,"Los Angeles, CA ",Mid City,"$2,080,000",Multi-Family,,,Built in 1929,"5,333 sqft",6904 sqft lot size,$390/sqft,"$1,281,647","$1,050,000",$631/sqft,"Turn key in perfect condition nothing for new owner to do! Original 1929 Spanish architecture and charm all updated! The property features four large two bedrooms and one bath units (approximately 1,260 square feet each - buyer to verify) all with hardwood floors, faux fireplaces, Euro French windows throughout. Very well maintained by owner; no deferred maintenance (email or call for details of all work recently done), all units renovated (one in 2017) with granite counter tops, stainless steel appliances throughout, AC (one with new central HVAC) and each unit has a one car enclosed garage parking and a washer and dryer inside the units. The property is located within a 3 minute walk to a new shopping center intended to be anchored with a Sprouts Grocery, City Target and restaurants currently under construction on corner of La Brea and San Vicente set to open in 2018. Also expected the property is walking distance of future Metro rail station on San Vicente or Pico that is sure to secure higher rents and property value in the future. Two units are below market rents. Current cap rate is 4.21% and GRM 16.8. Conservative pro forma 4.85% and GRM 15.1. Storage space below building that tenants have indicated an interest in renting, however, present owner is using it and additional rent potential is not included in these figures. Excellent for a 1031 or bond like investment"
90068,1990 Glencoe Way,"Los Angeles, CA ",Hollywood Hills,"$2,649,000",Single-Family Home,3 Beds,4 Baths,Built in 1992,"3,496 sqft",6242 sqft lot size,$758/sqft,"$2,229,013","$1,281,000",$715/sqft,"On the crest of the hills with unobstructed, explosive city and mountain views, this spacious home at the end of a cul-de-sac offers privacy and drama in the most unique setting. Clear views of the Hollywood Sign from most rooms. Formal entry cascades into a huge living room with fireplace, walls of glass and balcony. Family room with balcony opens to kitchen with center island and formal dining room. Two bedroom suites also on the first floor. Upper floor is comprised entirely of the master suite with expansive views, fireplace, private office, luxurious bath and huge walk in closet. French doors from master open to a sprawling, city view deck, ideal for entertaining. A large, separate studio space with private entrance has a living room with high ceilings, den, kitchenette, bedroom and extensive closets and storage space. Perfect music studio, theater, gym or flex space. Ambience of Tuscany, just minutes from the glamour of Hollywood and a short stroll to the Hollywood Bowl."
90038,838 N Orange Dr,"Los Angeles, CA ",Melrose,"$1,599,000",Multi-Family,4 Beds,2 Baths,Built in 1923,"2,392 sqft",5998 sqft lot size,$668/sqft,"$992,314","$735,000",$787/sqft,"BOTH UNITS WILL BE DELIVERED VACANT: Classic 1923 side-by-side Spanish Duplex on quiet tree lined street in the desirable West Hollywood / Hancock Park adjacent pocket of Hollywood; walking distance to boutiques, cafes and restaurants. Buyer advised to independently investigate all aspects of the property (including but not limited to permits and uses, bed/bath counts, square footage, schools and their enrollment availability), verify the accuracy of all information provided to buyers satisfaction. Detached garage currently serves as retreat like bonus room in private tropical backyard. Long driveway, plus covered parking in front. Move into one unit and rent out the other, use as income property that celebrities have rented, update existing structures, or develop LAR2 parcel to its full potential. Will be delivered vacant. Please contact listing agent directly with questions. SHOWING BY APPOINTMENT ONLY."
90032,3304 Reynolds Ave,"Los Angeles, CA ",Montecito Heights,"$250,000",,,,,,6098 sqft lot size,,"$607,689","$570,000",$506/sqft,"Utilities are in the street. Property is in corrections with plan check for 2200+ sqft 4 bd house. RTI permits expected in less than 4 weeks. Go direct, but do not walk on property."
90049,15919 Mulholland Pl,"Los Angeles, CA ",Studio City,"$869,000",,,,,,,,"$4,423,838","$1,626,000",$873/sqft,"Build your dream, one step at a time on this impeccable piece of land, first time on the market with unlimited potential and opportunity. Unobstructed city views and distinctively located at the perfect access between the San Fernando Valley and Westside destinations."
90004,4762 Elmwood Ave,"Los Angeles, CA ",Wilshire Center / Koreatown,"$1,950,000",Multi-Family,8 Beds,4 Baths,Built in 1919,"5,328 sqft",7165 sqft lot size,$366/sqft,"$1,469,818","$687,500",$435/sqft,"Each unit has washer and dryer, hardwood floor. Loaction Location! Nice neighborhood, Good for new developing area for apartment or condo near by Korea town,Hancock Park and Haywood area. Conner unit. Must sell with next door (4754 Elmwood / $1,950,000 each).Each 2ed with 1bed converted 2+den with 2bath without the permit."
90004,4754 Elmwood Ave,"Los Angeles, CA ",Wilshire Center / Koreatown,"$1,950,000",Multi-Family,8 Beds,4 Baths,Built in 1919,"5,328 sqft",7252 sqft lot size,$366/sqft,"$1,469,818","$687,500",$435/sqft,"Each unit has washer and dryer, hardwood floor, Nice neighborhood, Good for investment build to apartment or condominium with nice area near by Korea town Hollywood , Hancock Park area. Must sell with next door (4762 Elmwood / $1,950,000 each)each 2 bed with1 bed converted 2+den with 2 bed with 2bath."
90037,331 W 58th St,"Los Angeles, CA ",Vernon/Main,"$493,000",Single-Family Home,7 Beds,3 Baths,Built in 1909,"2,229 sqft",4599 sqft lot size,$221/sqft,"$434,906","$425,000",$316/sqft,"The perfect home for an investor or a large family! This is a duplex that has been converted into a SFR home, with R2 zoning, that can be turned into a duplex again for interested parties. Everything has been refurbished from top to bottom. Brand new hardwood floors, brand new tiles in hallways and kitchen, brand new kitchen cabinets and granite countertops, brand new doors and windows, brand new tiled bathrooms, brand new closets, new paint, laundry hookups, and much more! With 7 bedrooms and 3 bathrooms and a backyard, this house is without equal for large families or for anyone that loves some elbow room. This property is close to shopping, schools, entertainment, freeways, and markets."
90028,6250 Hollywood Blvd #5B,"Los Angeles, CA ",Hollywood,"$895,000",,,2 Baths,Built in 2009,"1,320 sqft",,$678/sqft,"$1,637,280","$742,500",$616/sqft,"Luxury living at its best at the W Residences in heart of Hollywood. One bedroom + office/den (currently used as a 2nd bedroom w/o closet), two full bathrooms, open floor plan with kitchen and living room. A large balcony with the views of the Hollywood city life and Griffith Park hills! Top of the line built-in kitchen with a Poliform cabinetry, stainless steel appliances, washer/dryer, large wine cooler and refrigerator (included in sale). Unit can be also purchased furnished. This full-service building offers amenities from 24-hour concierge and security services, valet parking, room service, cinema, roof top pool, fitness center, BBQ and seating areas, to its own rooftop dog park for your puppy walks! Not to mention the direct access to W hotel amenities, views of the Hollywood Hills, Griffith Observatory, LA downtown and the Pacific Ocean. Nearby you'll find some of the best dining in town, Katsuya, Beauty and Essex, Cleo, TAO, Delphine (right at the property!), Wood&Vine, OffVine, even ShakeShack is around the corner! Direct access to Metro Station. Closest grocery store Trader Joe's and Sunday farmer's market are just steps away. Famous Pantages theater is located across the street. Hollywood Bowl, ArcLight movie theater, the amazing Griffith Park and Runyon Canyon are located a short drive away. Into fitness? SoulCycle, Equinox, LAFitness and Berry's Bootcamp are around the corner. Location, location, location. Make your appointment to see it today!"
90004,4733 Elmwood Ave #303,"Los Angeles, CA ",Wilshire Center / Koreatown,"$659,000",,2 Beds,2 Baths,Built in 2008,"1,320 sqft",7249 sqft lot size,$499/sqft,"$1,469,818","$687,500",$435/sqft,"A Spacious open floor plan, Bright, West North Corner Unit with two patios. Master bedroom with walk-in closet. 2 bedrooms are detached.Beautiful hardwood flooring with granithe kitchen and bathroom counter tops. Laundary in unit. Very convenient location, close to Larchmont Village, Hollywood and Korea town."
90066,3724 Wade St,"Los Angeles, CA ",Mar Vista,"$2,499,000",Single-Family Home,4 Beds,5 Baths,Built in 2018,"2,835 sqft",5972 sqft lot size,$881/sqft,"$1,645,465","$1,296,500",$976/sqft,"Modern meets artsy in this beautifully executed brand new construction, bringing to life a space that's contemporary but also warm and inviting. The proportions of this home are fantastic. The dramatic, well appointed kitchen is an entertainer's dream with plenty of storage and workspace, Miele and Leibherr appliances. The open floor plan and abundance of windows and substantial Fleetwood sliding doors bring the outside in and create a sunny, happy vibe. There are French Oak floors throughout, all bedrooms have en-suite baths outfitted with Spanish porcelain tile. The backyard boasts a gorgeous salt-water pool, a built in BBQ area and fire pit. Control 4 Smart Home System, automating temperature control, audio/visual systems, etc. is installed. Excellent quality combined with well planned design create a unique opportunity for the most discerning buyers."
90037,965 W Vernon Ave,"Los Angeles, CA ",Vermont Harbor,"$626,000",Multi-Family,4 Beds,4 Baths,Built in 1932,"3,293 sqft",5031 sqft lot size,$190/sqft,"$434,906","$425,000",$316/sqft,"EXCELLENT INVESTMENT OPPORTUNITY! This terrific upgraded 4-unit income property consists of a two story 4-plex plus attached large single story bonus room/storage unit. Lot's of possibilities. It's well located on Vernon Avenue near Expo Line and 110 freeway. It provides good cash flow with huge almost 60% upside potential in rents and very low maintenance. Two of the units have been completely updated. The building has a newer roof, partially updated plumbing and electrical and recently painted exterior. Gated parking for each unit. It could also be purchased together with 153 W Vernon Ave, Los Angeles, CA 90037 - 5 units listed for $799,000. The property is located in fast growing neighborhood of South West Los Angeles near Downtown LA Live Hub, USC, public transportation, new metro lines, schools, libraries, hospitals, shopping centers, entertainment and easy access to all major freeways. Drive by only, subject to interior inspection. Please do not disturb tenants."
